20.73442,-1.2498114,68.45711
29.241278,10.556357,25.384102
19.424751,6.387925,35.344284
7.005648,0.8379962,37.982777
3.5554981,-2.2601955,-5.288953
4.843618,4.740664,-19.700092
6.8715687,1.7885233,-5.5786605
-2.4684973,1.977671,8.147717
-2.4469488,1.8914771,-0.45970076
0.45730647,4.5060253,-3.5890179
-2.3775148,0.4860378,7.865193
-10.63058,-1.7981004,18.198883
-11.787015,-0.6392714,12.814158
-5.027977,-0.2753416,10.719169
-1.1372806,-1.2546,14.253118
-1.5826156,0.68715686,14.64099
-1.3048798,2.47568,10.544386
0.6751855,3.2179053,8.442213
2.0447106,2.82285,11.049579
0.85954463,5.090228,5.478101
1.2593886,4.982486,4.731087
7.5395713,3.5938065,15.2132225
8.308133,1.1372806,16.278675
0.8044763,1.5059988,6.8883286
0.58420306,4.2378664,6.241874
2.221887,8.28898,5.255433
8.633755,5.786962,9.431048
5.525986,3.0191805,7.623371
0.05506832,4.1780095,5.830059
-0.4166038,6.718335,5.873156
