-2.0447106,9.598648,-0.3974496
-1.9273912,9.634562,-0.05027977
-1.9154198,9.608225,0.0071828244
-2.099779,9.574705,-0.3232271
-2.0231621,9.694419,-0.035914123
-1.8316202,9.3592205,-0.32562137
-1.8747171,9.356826,-0.79250497
-1.664021,9.308941,-0.36871833
-1.2330515,9.012051,-0.7206767
-1.0846065,9.009656,-0.117319465
-0.7589851,8.7822,-0.4836435
-0.69194543,8.458973,0.339987
2.0854135,8.818114,5.566689
2.0327394,5.777385,4.5539107
4.486871,5.609786,4.865166
4.513208,5.3871183,5.66246
4.130124,3.4429672,6.1820173
-0.97446984,2.4589202,9.007262
8.461368,-0.35674694,10.937047
4.199558,0.23224466,7.8987126
9.342461,-3.8883023,19.168564
8.518829,0.27055305,10.652128
0.014365649,-1.7933118,5.5331693
-0.45491222,-2.803696,7.788576
6.4765134,-0.49800915,9.61062
6.9912825,-0.5865973,8.578687
3.991256,-0.6847626,9.136553
2.997632,-0.99362403,7.5036573
3.562681,-1.8076775,9.277815
4.0463243,-1.4102279,8.5882635
