-7.513234,6.4956675,-0.026337024
-7.556331,6.438205,-0.23942748
-7.5252056,6.60341,0.0670397
-7.5587254,6.4693303,-0.409421
-7.4414062,6.445388,-0.36392978
-7.0439563,6.4358106,-0.6344828
-7.142122,6.316097,-0.6201172
-6.91706,6.5052447,-0.4285752
-6.524399,6.742278,0.50998056
-6.2969427,7.003254,0.17478207
-6.038361,6.854809,2.1740015
-6.531582,7.405492,4.3240604
-4.328849,7.041562,3.7685885
-4.7693954,4.4246197,3.553104
-3.46691,4.070267,4.783761
-2.423006,3.9266107,6.596227
-3.684789,4.3671575,11.65533
-2.4277947,1.9178141,6.4789076
1.3934679,0.28970724,9.040782
-0.46927786,-1.8531687,9.718362
3.9361877,-1.4054393,20.990606
1.1205206,3.232271,9.907509
-0.7302538,-0.888276,6.0335727
-0.9816527,-3.4286015,10.441432
1.2162915,2.4637089,9.143736
0.33759275,1.0750294,10.659311
-0.55786604,0.2370332,9.586677
0.3423813,-0.0023942748,8.61939
0.749408,-0.18914771,10.158908
0.25379312,-0.035914123,9.608225
