-0.009577099,9.306546,-0.96489275
-0.25379312,9.478934,-0.3040729
-0.20351335,9.26345,-0.29928434
-0.43336374,9.3280945,0.1340794
-0.11013664,9.239507,1.0534809
-0.3304099,8.571504,0.99362403
-0.47885495,8.674458,2.1452703
-0.10774237,8.581081,3.79732
-0.34716985,7.9753294,4.331243
-0.052674048,7.640131,4.9776974
-0.076616794,8.116591,6.9673395
-0.011971374,7.6090055,6.7662206
0.009577099,6.2155375,6.0072355
-0.23224466,7.022408,7.980118
0.12689656,6.0096297,7.56112
-0.86193895,6.0263896,8.2339115
0.7733508,4.601796,5.4565525
-0.15083931,5.0567083,9.000079
-0.50998056,3.9768906,8.89952
-0.18914771,4.173221,9.26345
0.14365649,3.7230973,10.692831
-0.2657645,2.9904492,9.627379
0.91461295,2.7222905,8.861211
0.17238778,2.1093562,9.9889145
0.21787901,1.7262721,10.269045
0.40223816,1.1444633,9.811738
-0.3040729,1.4772675,11.372806
-1.2186859,1.2091088,10.530021
0.045491222,0.29928434,8.116591
-0.88588166,0.37350687,9.270632
