7.039168,-5.686403,-0.09337672
6.8165,-5.9808984,0.7350424
6.3208857,-6.378348,0.9984126
6.057515,-6.893117,0.83081335
5.9617443,-7.0774765,0.9960183
6.3567996,-7.1133904,1.1277034
6.735095,-7.039168,1.2138973
6.979311,-6.9553685,1.0079896
7.0008597,-6.735095,0.5147691
7.0870533,-6.60341,0.11253092
7.18043,-6.6800265,-0.08140534
7.3863378,-6.854809,-0.26337022
7.5252056,-6.838049,-0.52913475
7.6736507,-6.9673395,-0.679974
7.678439,-7.3192983,-0.46209505
8.2027855,-8.679246,-0.04070267
8.988108,-10.826911,0.5123748
9.031204,-11.789409,1.0798179
8.456578,-10.774237,1.2306572
8.083072,-8.767835,1.2426286
8.047157,-7.599428,1.5778271
8.46855,-7.3192983,2.0447106
8.566715,-8.236305,2.1213274
7.6305537,-9.253872,1.1229149
6.7853746,-9.759064,0.49082634
5.830059,-9.72315,0.071828246
5.03516,-9.330489,-0.0670397
4.807704,-8.746285,0.40463245
4.8555894,-7.905895,0.9313729
5.174028,-7.2354984,1.2905141
