0.13886794,1.1277034,9.385557
-0.10055954,1.1181264,9.179649
-0.14126222,1.1133378,9.246689
-0.090982445,1.2617828,9.416683
-0.17957062,1.0175668,9.311335
-0.32562137,1.3862851,9.888355
-0.9313729,1.2953026,9.696813
-0.47885495,1.3551595,9.871595
-0.29689008,1.3024855,9.325701
-0.55307746,1.1660118,8.966559
-0.29689008,1.2258687,9.759064
0.0071828244,1.0295382,9.486116
-0.75180227,1.1085492,9.715967
-0.5650489,1.9273912,9.701602
1.4868447,-0.0023942748,5.3535986
-0.102953814,-0.026337024,-0.08619389
-0.08619389,-0.06464542,-0.05506832
-0.07901107,-0.043096945,0.026337024
-0.07901107,-0.06464542,0.10774237
-0.10774237,-0.026337024,0.20111908
-14.4422655,3.5219781,55.870403
-0.11971374,-0.15562786,-0.2944958
17.030478,-2.9832664,27.917244
-3.8883023,0.7134939,-3.0694604
-0.40463245,-1.0199611,-6.490879
4.295329,-0.45251793,25.707329
-0.021548472,-0.63208854,16.084738
0.045491222,0.045491222,10.711986
0.04070267,0.28252444,9.294575
0.045491222,0.20111908,9.720756
