6.014418,-4.6065845,0.7589851
2.4182177,-6.3304625,0.49800915
-0.55307746,-6.5483418,-0.40463245
-0.58420306,-6.821289,-2.063865
1.1899546,-7.1588817,-2.5906053
1.4796618,-7.5659084,-3.059883
0.91700727,-7.755056,-3.6560576
1.2689656,-7.082265,-3.8045027
3.5483153,-5.260222,-2.9641123
6.1461034,-3.407053,-2.116539
4.07745,-2.4517374,-2.1572416
1.9034485,0.45730647,-1.7837347
10.060742,2.918621,-0.43575802
22.688148,6.4501762,2.1931558
27.447966,9.419077,3.4381785
22.704908,11.219572,5.715134
17.84453,11.166898,5.935407
15.399976,11.652935,2.423006
12.311361,11.198023,-2.9856608
8.291373,10.254679,-5.032766
4.9609375,9.340066,-1.5490957
3.3639562,8.995291,3.1652312
5.569083,9.466963,5.3248672
6.9050884,10.656918,4.276175
4.592219,10.6641,3.7494342
3.6033835,10.462981,4.685596
4.905869,11.087887,5.90907
8.095043,11.741524,5.1189594
11.566742,12.136579,4.292935
14.521276,12.917112,4.0032277
