2.5020173,5.39909,6.8236833
0.6751855,4.513208,5.1093826
0.339987,5.166845,2.5906053
3.3831103,6.035967,3.4860642
6.976917,7.0319853,7.415069
10.850853,8.492493,7.3169036
13.5611725,11.207601,3.3855045
17.995369,14.16453,2.6887705
24.87412,13.589904,5.4086666
27.246847,10.446221,8.885154
27.632326,7.90829,6.9649453
22.063242,5.3895125,2.5906053
15.886013,3.258608,-0.22266756
10.79818,0.7996878,-2.7318676
7.6018224,-1.6999351,-5.190788
4.2115293,-2.7677817,-4.130124
1.6352897,-3.9529476,-1.9058428
0.6608198,-5.9641385,-1.0965779
-0.96489275,-7.0271964,-1.8747171
-2.6624336,-7.407886,-2.727079
-3.46691,-7.2809896,-3.222694
-1.6592325,-7.6616793,-3.3208592
-0.08140534,-8.190814,-3.4788814
2.7845416,-8.494887,-4.166038
4.850801,-6.6153812,-3.8021083
8.250671,-2.1476645,-1.6137413
7.678439,2.5546913,-1.6400782
18.306625,7.273807,-0.69194543
39.725807,10.271439,2.9329867
40.760136,13.743137,6.9457912
