1.9633054,2.8827069,10.211582
2.083019,3.110163,9.301758
2.8946784,2.4948344,9.5483675
2.595394,3.0048149,10.022434
2.7582045,3.7518287,9.711179
2.3631492,4.635316,9.63935
2.056682,4.400677,8.904308
0.73743665,4.8723493,9.050359
0.42378664,5.2434616,9.057542
-1.1109436,5.39909,8.564321
-1.1061549,5.7295,7.5060515
-2.1596358,5.190788,7.108602
-2.8827069,4.9561486,5.8396363
-3.2562137,5.854002,5.3105016
-5.1883936,5.906676,2.545114
-6.273,5.8851275,3.4908526
-5.8420305,4.0199876,0.69912827
-9.967366,4.087027,1.5059988
-9.086273,4.8843207,2.0399222
-7.877164,5.5547175,2.597788
-7.003254,6.016813,-0.3232271
-9.131764,6.3639827,0.38068968
-6.591439,6.5220046,0.2466103
-8.3129225,5.870762,0.5698374
-7.6736507,6.1484976,-0.07422252
-7.513234,6.0527267,0.49082634
-7.637737,5.897099,-0.11253092
-7.5826683,6.60341,0.2561874
-7.9178667,5.956956,-0.016759925
-7.4414062,6.404685,-0.019154198
