-4.2594147,2.4613144,9.735122
-3.9146392,2.8300328,9.452597
-4.187587,4.048719,8.784595
-4.146884,4.62095,8.336864
-4.1564612,5.9713216,7.3001437
-3.9744961,5.4493694,6.5148215
-4.740664,4.3432145,6.711152
-2.5187771,6.160469,4.695173
-2.5714512,7.1133904,4.4126487
-1.2067145,8.3679905,3.8930907
-3.7757714,8.078283,4.7502413
-4.225895,7.472532,2.6791935
-3.1772027,8.0687065,2.813273
-2.3679378,8.3679905,0.2753416
-2.9090438,9.469357,2.169213
-2.7773588,9.304152,1.1779832
-3.1652312,8.770228,0.17478207
-2.5403256,9.809344,0.5770202
-3.5674694,8.662486,-0.12450229
-4.063084,9.000079,0.21787901
-3.8906965,8.796566,-0.37829542
-4.1349125,8.743892,0.11013664
-3.7518287,9.153313,-0.32562137
-4.1804037,9.016839,0.8284191
-3.8188684,9.196409,0.18914771
-4.1851926,8.861211,-0.3902668
-4.0032277,8.794171,-0.052674048
-4.041536,8.672064,-0.3304099
-3.6871831,9.550762,0.30886146
-3.7685885,9.158101,-0.011971374
