-2.9736893,3.476487,9.5483675
-2.3918805,3.397476,9.921875
-2.5115943,3.572258,9.584282
-2.8563697,3.9888618,9.761458
-2.5139885,4.496448,9.435837
-1.9633054,5.0926223,9.754275
-2.0064023,5.3871183,9.189227
-2.578634,5.2147307,9.040782
-3.3136764,4.9561486,9.438231
-3.0335462,5.0926223,9.004868
-3.1077688,5.3296556,9.033599
-3.2083282,5.4230323,8.734315
-3.040729,5.564295,8.207574
-2.135693,6.100612,7.886741
-1.1061549,5.157268,8.200391
-1.1779832,4.206741,8.830086
-2.997632,2.9210153,8.530801
-5.94259,2.281744,6.605804
-2.3344178,7.3384523,7.5754857
-4.065479,6.969734,6.610593
-2.8563697,4.494054,2.9521408
-1.3144568,4.7957325,3.8763309
-2.142876,4.62095,5.6313343
-2.865947,4.0894213,7.7071705
-1.9178141,4.8364353,7.458166
-2.0231621,5.791751,6.3927135
-3.2825508,6.409474,4.9992456
-2.6696165,7.6113997,4.4126487
-2.0542877,8.707977,4.017593
-1.0486923,9.227535,5.5020437
