-6.2179317,1.1396748,18.694498
-0.6273,-1.4676905,6.8500204
0.0071828244,0.49800915,13.063164
0.2944958,1.0822122,10.5803
0.9529214,1.8603516,11.662513
-0.5027977,2.5139885,12.273052
0.026337024,3.328042,8.925857
-1.5993756,4.1349125,8.032792
-0.38068968,5.9234357,6.352011
-1.6496553,5.97611,5.4086666
0.8547561,6.8356547,4.3695517
-1.5395187,7.946598,3.083826
-0.43815228,8.540379,4.1253357
-0.6153286,8.741497,1.6831752
-0.67279124,9.031204,3.5435266
-0.07901107,9.510059,2.0878077
0.15083931,9.215564,0.8667275
-0.41181526,9.598648,1.6041641
-0.21787901,9.019233,-0.16281068
-0.31125572,9.775824,0.31843856
-0.35674694,9.404712,0.08619389
-0.13886794,9.44302,0.3998439
-0.21309046,9.873989,1.5802214
-0.86912173,9.792584,1.4796618
-0.42378664,9.694419,0.8284191
0.28013015,9.538791,1.228263
-0.45012367,9.763853,1.8076775
0.24421602,9.675264,1.0008069
-0.409421,9.545974,0.87630457
-0.600963,9.792584,1.5012103
