0.80208206,5.731894,7.3408465
0.95531565,5.516409,5.9976583
1.3671309,7.4198575,5.0375543
1.7645805,8.518829,5.669643
0.9720756,7.491686,5.8947043
0.46209505,6.1054006,5.0638914
0.8786988,6.941003,3.6536634
1.4700848,7.9753294,3.5698638
0.9481328,8.669669,4.0918155
0.65363705,7.312115,4.3264546
0.8332076,7.003254,3.816474
1.1253091,8.123775,3.502824
0.9529214,9.531608,3.6536634
0.7206767,9.141341,4.0463243
0.36392978,7.676045,3.7015488
0.57462597,7.5898514,2.6025767
1.201926,8.734315,1.9992194
0.65363705,9.694419,2.2123098
0.21787901,9.182044,2.351178
0.36632404,8.061523,1.9656997
0.6057515,8.145323,1.0534809
0.723071,9.057542,0.6153286
0.89545876,9.888355,1.2713599
0.8332076,9.727939,2.1117504
0.48124924,9.117398,1.9321798
0.89067024,8.652909,1.1133378
1.297697,9.0838785,0.6943397
1.2091088,9.835681,0.81644773
0.96489275,9.708784,1.2569942
0.5123748,9.419077,1.3575538
